,Country/Region,Continent_Code,Continent_Name,Year-Month,Confirmed_Case,Deaths_Case,Recovered_Case
476,Bosnia and Herzegovina,EU,Europe,2021-04-30,198461,8551,159223
477,Bosnia and Herzegovina,EU,Europe,2021-05-31,204012,9253,175081
478,Bosnia and Herzegovina,EU,Europe,2021-06-30,205022,9665,183306
479,Bosnia and Herzegovina,EU,Europe,2021-07-31,205655,9687,189369
480,Bosnia and Herzegovina,EU,Europe,2021-08-31,213853,9803,0
481,Bosnia and Herzegovina,EU,Europe,2021-09-30,234775,10606,0
482,Bosnia and Herzegovina,EU,Europe,2021-10-31,252758,11495,0
483,Bosnia and Herzegovina,EU,Europe,2021-11-06,257401,11717,0
484,Botswana,AF,Africa,2020-01-31,0,0,0
485,Botswana,AF,Africa,2020-02-29,0,0,0
486,Botswana,AF,Africa,2020-03-31,4,1,0
487,Botswana,AF,Africa,2020-04-30,23,1,5
488,Botswana,AF,Africa,2020-05-31,35,1,20
489,Botswana,AF,Africa,2020-06-30,227,1,28
490,Botswana,AF,Africa,2020-07-31,804,2,63
491,Botswana,AF,Africa,2020-08-31,1633,6,224
492,Botswana,AF,Africa,2020-09-30,3172,16,710
493,Botswana,AF,Africa,2020-10-31,6642,24,4676
494,Botswana,AF,Africa,2020-12-31,14805,42,12136
495,Botswana,AF,Africa,2021-01-31,21293,134,17198
496,Botswana,AF,Africa,2021-02-28,28371,310,23244
497,Botswana,AF,Africa,2021-03-31,39848,568,36958
498,Botswana,AF,Africa,2021-04-30,46934,712,44960
499,Botswana,AF,Africa,2021-05-31,54973,849,51259
500,Botswana,AF,Africa,2021-06-30,69680,1125,63932
501,Botswana,AF,Africa,2021-07-31,106690,1569,95323
502,Botswana,AF,Africa,2021-08-31,156927,2261,0
503,Botswana,AF,Africa,2021-09-30,179220,2368,0
504,Botswana,AF,Africa,2021-10-31,186594,2406,0
505,Botswana,AF,Africa,2021-11-06,192935,2407,0
506,Brazil,SA,South America,2020-01-31,0,0,0
507,Brazil,SA,South America,2020-02-29,2,0,0
508,Brazil,SA,South America,2020-03-31,5717,201,127
509,Brazil,SA,South America,2020-04-30,87187,6006,35935
510,Brazil,SA,South America,2020-05-31,514849,29314,206555
511,Brazil,SA,South America,2020-06-30,1402041,59594,788318
512,Brazil,SA,South America,2020-07-31,2662485,92475,2008854
513,Brazil,SA,South America,2020-08-31,3908272,121381,3268591
514,Brazil,SA,South America,2020-09-30,4810935,143952,4274774
515,Brazil,SA,South America,2020-10-31,5535605,159884,5005161
516,Brazil,SA,South America,2020-12-31,7675973,194949,6848844
517,Brazil,SA,South America,2021-01-31,9204731,224504,8176373
518,Brazil,SA,South America,2021-02-28,10551259,254942,9382316
519,Brazil,SA,South America,2021-03-31,12748747,321515,11181371
520,Brazil,SA,South America,2021-04-30,14659011,403781,12991951
521,Brazil,SA,South America,2021-05-31,16545554,462791,14586009
522,Brazil,SA,South America,2021-06-30,18557141,518066,16299258
523,Brazil,SA,South America,2021-07-31,19917855,556370,17771228
524,Brazil,SA,South America,2021-08-31,20776870,580413,0
525,Brazil,SA,South America,2021-09-30,21427073,596749,0
526,Brazil,SA,South America,2021-10-31,21810855,607824,0
527,Brazil,SA,South America,2021-11-06,21874324,609388,0
528,Brunei,AS,Asia,2020-01-31,0,0,0
529,Brunei,AS,Asia,2020-02-29,0,0,0
530,Brunei,AS,Asia,2020-03-31,129,1,45
531,Brunei,AS,Asia,2020-04-30,138,1,124
532,Brunei,AS,Asia,2020-05-31,141,2,138
533,Brunei,AS,Asia,2020-06-30,141,3,138
534,Brunei,AS,Asia,2020-07-31,141,3,138
535,Brunei,AS,Asia,2020-08-31,144,3,139
536,Brunei,AS,Asia,2020-09-30,146,3,142
537,Brunei,AS,Asia,2020-10-31,148,3,143
538,Brunei,AS,Asia,2020-12-31,157,3,149
539,Brunei,AS,Asia,2021-01-31,180,3,170
540,Brunei,AS,Asia,2021-02-28,186,3,181
541,Brunei,AS,Asia,2021-03-31,212,3,194
542,Brunei,AS,Asia,2021-04-30,224,3,215
543,Brunei,AS,Asia,2021-05-31,242,3,228
544,Brunei,AS,Asia,2021-06-30,260,3,248
545,Brunei,AS,Asia,2021-07-31,337,3,280
546,Brunei,AS,Asia,2021-08-31,2712,9,0
547,Brunei,AS,Asia,2021-09-30,7116,42,0
548,Brunei,AS,Asia,2021-10-31,13130,88,0
549,Brunei,AS,Asia,2021-11-06,13742,93,0
550,Bulgaria,EU,Europe,2020-01-31,0,0,0
551,Bulgaria,EU,Europe,2020-02-29,0,0,0
552,Bulgaria,EU,Europe,2020-03-31,399,8,17
553,Bulgaria,EU,Europe,2020-04-30,1506,66,266
554,Bulgaria,EU,Europe,2020-05-31,2513,140,1074
555,Bulgaria,EU,Europe,2020-06-30,4989,230,2676
556,Bulgaria,EU,Europe,2020-07-31,11690,383,6319
557,Bulgaria,EU,Europe,2020-08-31,16266,629,11483
558,Bulgaria,EU,Europe,2020-09-30,20833,825,14634
559,Bulgaria,EU,Europe,2020-10-31,52844,1279,20045
560,Bulgaria,EU,Europe,2020-12-31,202266,7576,119527
561,Bulgaria,EU,Europe,2021-01-31,218748,9045,187052
562,Bulgaria,EU,Europe,2021-02-28,247038,10191,205545
563,Bulgaria,EU,Europe,2021-03-31,342633,13197,259561
564,Bulgaria,EU,Europe,2021-04-30,404380,16399,339534
565,Bulgaria,EU,Europe,2021-05-31,418577,17700,382183
566,Bulgaria,EU,Europe,2021-06-30,421829,18061,394657
567,Bulgaria,EU,Europe,2021-07-31,425054,18213,398545
568,Bulgaria,EU,Europe,2021-08-31,455742,18896,0
569,Bulgaria,EU,Europe,2021-09-30,502162,20882,0
570,Bulgaria,EU,Europe,2021-10-31,602492,23999,0
571,Bulgaria,EU,Europe,2021-11-06,631506,25005,0
572,Burkina Faso,AF,Africa,2020-01-31,0,0,0
573,Burkina Faso,AF,Africa,2020-02-29,0,0,0
574,Burkina Faso,AF,Africa,2020-03-31,261,14,32
575,Burkina Faso,AF,Africa,2020-04-30,645,43,506
576,Burkina Faso,AF,Africa,2020-05-31,847,53,720
577,Burkina Faso,AF,Africa,2020-06-30,962,53,838
578,Burkina Faso,AF,Africa,2020-07-31,1106,53,935
579,Burkina Faso,AF,Africa,2020-08-31,1368,55,1058
580,Burkina Faso,AF,Africa,2020-09-30,2056,58,1335
581,Burkina Faso,AF,Africa,2020-10-31,2500,67,2250
582,Burkina Faso,AF,Africa,2020-12-31,6707,85,5100
583,Burkina Faso,AF,Africa,2021-01-31,10682,120,9253
584,Burkina Faso,AF,Africa,2021-02-28,11982,142,11493
585,Burkina Faso,AF,Africa,2021-03-31,12717,146,12385
586,Burkina Faso,AF,Africa,2021-04-30,13310,157,13043
587,Burkina Faso,AF,Africa,2021-05-31,13434,166,13255
588,Burkina Faso,AF,Africa,2021-06-30,13479,168,13301
589,Burkina Faso,AF,Africa,2021-07-31,13573,169,13369
590,Burkina Faso,AF,Africa,2021-08-31,13777,171,0
591,Burkina Faso,AF,Africa,2021-09-30,14243,184,0
592,Burkina Faso,AF,Africa,2021-10-31,14793,214,0
593,Burkina Faso,AF,Africa,2021-11-06,15103,221,0
594,Burma,AS,Asia,2020-01-31,0,0,0
595,Burma,AS,Asia,2020-02-29,0,0,0
596,Burma,AS,Asia,2020-03-31,15,1,0
597,Burma,AS,Asia,2020-04-30,151,6,27
598,Burma,AS,Asia,2020-05-31,224,6,138
599,Burma,AS,Asia,2020-06-30,299,6,222
600,Burma,AS,Asia,2020-07-31,353,6,296
601,Burma,AS,Asia,2020-08-31,882,6,354
602,Burma,AS,Asia,2020-09-30,13373,310,3755
603,Burma,AS,Asia,2020-10-31,52706,1237,32774
604,Burma,AS,Asia,2020-12-31,124630,2682,107069
605,Burma,AS,Asia,2021-01-31,140145,3131,125072
606,Burma,AS,Asia,2021-02-28,141896,3199,131480
607,Burma,AS,Asia,2021-03-31,142434,3206,131800
608,Burma,AS,Asia,2021-04-30,142817,3209,131966
609,Burma,AS,Asia,2021-05-31,143629,3217,132319
610,Burma,AS,Asia,2021-06-30,157277,3334,136443
611,Burma,AS,Asia,2021-07-31,299185,9334,209512
612,Burma,AS,Asia,2021-08-31,399282,15389,0
613,Burma,AS,Asia,2021-09-30,464076,17735,0
614,Burma,AS,Asia,2021-10-31,500073,18697,0
615,Burma,AS,Asia,2021-11-06,505998,18804,0
616,Burundi,AF,Africa,2020-01-31,0,0,0
617,Burundi,AF,Africa,2020-02-29,0,0,0
618,Burundi,AF,Africa,2020-03-31,2,0,0
619,Burundi,AF,Africa,2020-04-30,11,1,4
620,Burundi,AF,Africa,2020-05-31,63,1,33
621,Burundi,AF,Africa,2020-06-30,170,1,115
622,Burundi,AF,Africa,2020-07-31,387,1,304
623,Burundi,AF,Africa,2020-08-31,445,1,357
624,Burundi,AF,Africa,2020-09-30,508,1,472
625,Burundi,AF,Africa,2020-10-31,585,1,511
626,Burundi,AF,Africa,2020-12-31,818,2,687
627,Burundi,AF,Africa,2021-01-31,1632,2,773
628,Burundi,AF,Africa,2021-02-28,2209,3,773
629,Burundi,AF,Africa,2021-03-31,2810,6,773
630,Burundi,AF,Africa,2021-04-30,3995,6,773
631,Burundi,AF,Africa,2021-05-31,4790,6,773
632,Burundi,AF,Africa,2021-06-30,5452,8,773
633,Burundi,AF,Africa,2021-07-31,7080,9,773
634,Burundi,AF,Africa,2021-08-31,11994,38,0
635,Burundi,AF,Africa,2021-09-30,17728,38,0
636,Burundi,AF,Africa,2021-10-31,20039,38,0
637,Burundi,AF,Africa,2021-11-06,20136,38,0
638,Cabo Verde,AF,Africa,2020-01-31,0,0,0
639,Cabo Verde,AF,Africa,2020-02-29,0,0,0
640,Cabo Verde,AF,Africa,2020-03-31,6,1,0
641,Cabo Verde,AF,Africa,2020-04-30,121,1,4
642,Cabo Verde,AF,Africa,2020-05-31,435,4,193
643,Cabo Verde,AF,Africa,2020-06-30,1227,15,629
644,Cabo Verde,AF,Africa,2020-07-31,2451,23,1824
645,Cabo Verde,AF,Africa,2020-08-31,3884,40,2916
646,Cabo Verde,AF,Africa,2020-09-30,6024,60,5277
647,Cabo Verde,AF,Africa,2020-10-31,8793,95,7981
648,Cabo Verde,AF,Africa,2020-12-31,11840,113,11559
649,Cabo Verde,AF,Africa,2021-01-31,14070,134,13144
650,Cabo Verde,AF,Africa,2021-02-28,15400,147,14814
651,Cabo Verde,AF,Africa,2021-03-31,17470,168,16277
652,Cabo Verde,AF,Africa,2021-04-30,23882,217,20565
653,Cabo Verde,AF,Africa,2021-05-31,30439,264,28710
654,Cabo Verde,AF,Africa,2021-06-30,32457,286,31565
655,Cabo Verde,AF,Africa,2021-07-31,33791,298,33011
656,Cabo Verde,AF,Africa,2021-08-31,35354,313,0
657,Cabo Verde,AF,Africa,2021-09-30,37576,339,0
658,Cabo Verde,AF,Africa,2021-10-31,38215,349,0
659,Cabo Verde,AF,Africa,2021-11-06,38253,349,0
660,Cambodia,AS,Asia,2020-01-31,1,0,0
661,Cambodia,AS,Asia,2020-02-29,1,0,1
662,Cambodia,AS,Asia,2020-03-31,109,0,23
663,Cambodia,AS,Asia,2020-04-30,122,0,119
664,Cambodia,AS,Asia,2020-05-31,125,0,123
665,Cambodia,AS,Asia,2020-06-30,141,0,130
666,Cambodia,AS,Asia,2020-07-31,239,0,164
667,Cambodia,AS,Asia,2020-08-31,274,0,266
668,Cambodia,AS,Asia,2020-09-30,277,0,275
669,Cambodia,AS,Asia,2020-10-31,291,0,283
670,Cambodia,AS,Asia,2020-12-31,378,0,362
671,Cambodia,AS,Asia,2021-01-31,466,0,443
672,Cambodia,AS,Asia,2021-02-28,820,0,477
673,Cambodia,AS,Asia,2021-03-31,2440,11,1191
674,Cambodia,AS,Asia,2021-04-30,13402,93,5152
675,Cambodia,AS,Asia,2021-05-31,30094,214,22636
676,Cambodia,AS,Asia,2021-06-30,50385,602,44143
677,Cambodia,AS,Asia,2021-07-31,77243,1397,69996
678,Cambodia,AS,Asia,2021-08-31,93055,1903,0
679,Cambodia,AS,Asia,2021-09-30,112651,2319,0
680,Cambodia,AS,Asia,2021-10-31,118522,2788,0
681,Cambodia,AS,Asia,2021-11-06,119021,2824,0
682,Cameroon,AF,Africa,2020-01-31,0,0,0
683,Cameroon,AF,Africa,2020-02-29,0,0,0
684,Cameroon,AF,Africa,2020-03-31,193,6,5
685,Cameroon,AF,Africa,2020-04-30,1832,61,934
686,Cameroon,AF,Africa,2020-05-31,5904,191,3568
687,Cameroon,AF,Africa,2020-06-30,12592,313,10100
688,Cameroon,AF,Africa,2020-07-31,17255,391,15320
689,Cameroon,AF,Africa,2020-08-31,19142,411,17651
690,Cameroon,AF,Africa,2020-09-30,20838,418,19440
691,Cameroon,AF,Africa,2020-10-31,21793,426,20117
692,Cameroon,AF,Africa,2020-12-31,26277,448,24892
693,Cameroon,AF,Africa,2021-01-31,29617,462,28045
694,Cameroon,AF,Africa,2021-02-28,35714,551,32594
695,Cameroon,AF,Africa,2021-03-31,47669,721,35261
696,Cameroon,AF,Africa,2021-04-30,72250,1107,35261
697,Cameroon,AF,Africa,2021-05-31,78929,1275,35261
698,Cameroon,AF,Africa,2021-06-30,80858,1324,35261
699,Cameroon,AF,Africa,2021-07-31,82064,1334,35261
700,Cameroon,AF,Africa,2021-08-31,83425,1350,0
701,Cameroon,AF,Africa,2021-09-30,92303,1459,0
702,Cameroon,AF,Africa,2021-10-31,102499,1686,0
703,Cameroon,AF,Africa,2021-11-06,104348,1731,0
704,Canada,NA,North America,2020-01-31,4,0,0
705,Canada,NA,North America,2020-02-29,21,0,6
706,Canada,NA,North America,2020-03-31,9246,152,1592
707,Canada,NA,North America,2020-04-30,56716,4179,21424
708,Canada,NA,North America,2020-05-31,92488,7906,49213
709,Canada,NA,North America,2020-06-30,106029,8780,69120
710,Canada,NA,North America,2020-07-31,118297,9025,102906
711,Canada,NA,North America,2020-08-31,130849,9193,116020
712,Canada,NA,North America,2020-09-30,162736,9391,137181
713,Canada,NA,North America,2020-10-31,238191,10276,198952
714,Canada,NA,North America,2020-12-31,587429,15762,493638
715,Canada,NA,North America,2021-01-31,783735,20041,710699
716,Canada,NA,North America,2021-02-28,871243,21995,819420
717,Canada,NA,North America,2021-03-31,989493,22960,918581
718,Canada,NA,North America,2021-04-30,1229305,24220,1125237
719,Canada,NA,North America,2021-05-31,1389814,25548,1331521
720,Canada,NA,North America,2021-06-30,1423170,26296,1389487
721,Canada,NA,North America,2021-07-31,1438457,26599,1404107
722,Canada,NA,North America,2021-08-31,1507092,26989,0
723,Canada,NA,North America,2021-09-30,1631647,27914,0
724,Canada,NA,North America,2021-10-31,1723506,29022,0
725,Canada,NA,North America,2021-11-06,1737252,29192,0
726,Central African Republic,AF,Africa,2020-01-31,0,0,0
727,Central African Republic,AF,Africa,2020-02-29,0,0,0
728,Central African Republic,AF,Africa,2020-03-31,3,0,0
729,Central African Republic,AF,Africa,2020-04-30,50,0,10
730,Central African Republic,AF,Africa,2020-05-31,1011,2,23
731,Central African Republic,AF,Africa,2020-06-30,3745,47,787
732,Central African Republic,AF,Africa,2020-07-31,4608,59,1606
733,Central African Republic,AF,Africa,2020-08-31,4711,62,1790
734,Central African Republic,AF,Africa,2020-09-30,4829,62,1914
735,Central African Republic,AF,Africa,2020-10-31,4866,62,1924
736,Central African Republic,AF,Africa,2020-12-31,4963,63,1924
737,Central African Republic,AF,Africa,2021-01-31,4981,63,4885
738,Central African Republic,AF,Africa,2021-02-28,5004,63,4920
739,Central African Republic,AF,Africa,2021-03-31,5161,67,4957
740,Central African Republic,AF,Africa,2021-04-30,6411,88,5112
741,Central African Republic,AF,Africa,2021-05-31,7091,98,6859
742,Central African Republic,AF,Africa,2021-06-30,7141,98,6859
743,Central African Republic,AF,Africa,2021-07-31,7151,98,6859
744,Central African Republic,AF,Africa,2021-08-31,11296,100,0
745,Central African Republic,AF,Africa,2021-09-30,11371,100,0
746,Central African Republic,AF,Africa,2021-10-31,11518,100,0
747,Central African Republic,AF,Africa,2021-11-06,11579,100,0
748,Chad,AF,Africa,2020-01-31,0,0,0
749,Chad,AF,Africa,2020-02-29,0,0,0
750,Chad,AF,Africa,2020-03-31,7,0,0
751,Chad,AF,Africa,2020-04-30,73,5,33
752,Chad,AF,Africa,2020-05-31,778,65,491
753,Chad,AF,Africa,2020-06-30,866,74,781
754,Chad,AF,Africa,2020-07-31,936,75,813
755,Chad,AF,Africa,2020-08-31,1013,77,880
756,Chad,AF,Africa,2020-09-30,1200,85,1007
757,Chad,AF,Africa,2020-10-31,1483,98,1314
758,Chad,AF,Africa,2020-12-31,2113,104,1704
759,Chad,AF,Africa,2021-01-31,3376,118,2464
760,Chad,AF,Africa,2021-02-28,3973,140,3475
761,Chad,AF,Africa,2021-03-31,4533,164,4140
762,Chad,AF,Africa,2021-04-30,4817,170,4423
763,Chad,AF,Africa,2021-05-31,4931,173,4746
764,Chad,AF,Africa,2021-06-30,4951,174,4769
765,Chad,AF,Africa,2021-07-31,4973,174,4792
766,Chad,AF,Africa,2021-08-31,4992,174,0
767,Chad,AF,Africa,2021-09-30,5038,174,0
768,Chad,AF,Africa,2021-10-31,5069,174,0
769,Chad,AF,Africa,2021-11-06,5107,175,0
770,Chile,SA,South America,2020-01-31,0,0,0
771,Chile,SA,South America,2020-02-29,2,0,0
772,Chile,SA,South America,2020-03-31,2844,12,156
773,Chile,SA,South America,2020-04-30,17702,227,8580
774,Chile,SA,South America,2020-05-31,123550,1054,42727
775,Chile,SA,South America,2020-06-30,279393,5688,241229
776,Chile,SA,South America,2020-07-31,355667,9457,328327
777,Chile,SA,South America,2020-08-31,411726,11289,383879
778,Chile,SA,South America,2020-09-30,462991,12741,436589
779,Chile,SA,South America,2020-10-31,510256,14207,486642
780,Chile,SA,South America,2020-12-31,608973,16608,577382
781,Chile,SA,South America,2021-01-31,727109,18452,681981
782,Chile,SA,South America,2021-02-28,824625,20572,780530
783,Chile,SA,South America,2021-03-31,995538,23135,931270
784,Chile,SA,South America,2021-04-30,1198245,26353,1129347
785,Chile,SA,South America,2021-05-31,1384346,29300,1309040
786,Chile,SA,South America,2021-06-30,1555902,32545,1498792
787,Chile,SA,South America,2021-07-31,1615771,35448,1570492
788,Chile,SA,South America,2021-08-31,1638675,36937,0
789,Chile,SA,South America,2021-09-30,1654264,37468,0
790,Chile,SA,South America,2021-10-31,1695048,37757,0
791,Chile,SA,South America,2021-11-06,1706622,37841,0
792,China,AS,Asia,2020-01-31,9802,213,214
793,China,AS,Asia,2020-02-29,79356,2837,39320
794,China,AS,Asia,2020-03-31,82279,3309,76206
795,China,AS,Asia,2020-04-30,83956,4637,78523
796,China,AS,Asia,2020-05-31,84146,4638,79389
797,China,AS,Asia,2020-06-30,84785,4641,79632
798,China,AS,Asia,2020-07-31,87655,4661,80787
799,China,AS,Asia,2020-08-31,89914,4723,84594
800,China,AS,Asia,2020-09-30,90545,4739,85460
801,China,AS,Asia,2020-10-31,91366,4739,86135
802,China,AS,Asia,2020-12-31,95963,4782,89923
803,China,AS,Asia,2021-01-31,100063,4817,92779
804,China,AS,Asia,2021-02-28,100965,4835,95649
805,China,AS,Asia,2021-03-31,101732,4841,96537
806,China,AS,Asia,2021-04-30,102494,4845,97175
807,China,AS,Asia,2021-05-31,103014,4846,97770
808,China,AS,Asia,2021-06-30,103769,4847,98399
809,China,AS,Asia,2021-07-31,105050,4848,99119
810,China,AS,Asia,2021-08-31,107073,4848,0
811,China,AS,Asia,2021-09-30,108450,4849,0
812,China,AS,Asia,2021-10-31,109666,4849,0
813,China,AS,Asia,2021-11-06,110178,4849,0
814,Colombia,SA,South America,2020-01-31,0,0,0
815,Colombia,SA,South America,2020-02-29,0,0,0
816,Colombia,SA,South America,2020-03-31,906,16,31
817,Colombia,SA,South America,2020-04-30,6507,293,1439
818,Colombia,SA,South America,2020-05-31,29383,939,7032
819,Colombia,SA,South America,2020-06-30,97846,3334,40021
820,Colombia,SA,South America,2020-07-31,295508,10105,154387
821,Colombia,SA,South America,2020-08-31,615094,19662,459460
822,Colombia,SA,South America,2020-09-30,829679,25998,743653
823,Colombia,SA,South America,2020-10-31,1074184,31314,969230
824,Colombia,SA,South America,2020-12-31,1642775,43213,1508419
825,Colombia,SA,South America,2021-01-31,2094884,53983,1938322
826,Colombia,SA,South America,2021-02-28,2251690,59766,2148249
827,Colombia,SA,South America,2021-03-31,2406377,63422,2285515
828,Colombia,SA,South America,2021-04-30,2859724,73720,2669308
829,Colombia,SA,South America,2021-05-31,3406456,88774,3169573
830,Colombia,SA,South America,2021-06-30,4240982,106544,3936156
831,Colombia,SA,South America,2021-07-31,4785320,120723,4578519
832,Colombia,SA,South America,2021-08-31,4909086,124945,0
833,Colombia,SA,South America,2021-09-30,4957277,126299,0
834,Colombia,SA,South America,2021-10-31,5002387,127281,0
835,Colombia,SA,South America,2021-11-06,5012981,127488,0
836,Comoros,AF,Africa,2020-01-31,0,0,0
837,Comoros,AF,Africa,2020-02-29,0,0,0
838,Comoros,AF,Africa,2020-03-31,0,0,0
839,Comoros,AF,Africa,2020-04-30,1,0,0
840,Comoros,AF,Africa,2020-05-31,106,2,26
841,Comoros,AF,Africa,2020-06-30,303,7,200
842,Comoros,AF,Africa,2020-07-31,378,7,330
843,Comoros,AF,Africa,2020-08-31,423,7,399
844,Comoros,AF,Africa,2020-09-30,479,7,464
845,Comoros,AF,Africa,2020-10-31,545,7,498
846,Comoros,AF,Africa,2020-12-31,823,10,705
847,Comoros,AF,Africa,2021-01-31,2726,93,1731
848,Comoros,AF,Africa,2021-02-28,3571,144,3314
849,Comoros,AF,Africa,2021-03-31,3696,146,3525
850,Comoros,AF,Africa,2021-04-30,3834,146,3674
851,Comoros,AF,Africa,2021-05-31,3881,146,3719
852,Comoros,AF,Africa,2021-06-30,3936,146,3765
853,Comoros,AF,Africa,2021-07-31,4028,147,3865
854,Comoros,AF,Africa,2021-08-31,4068,147,0
855,Comoros,AF,Africa,2021-09-30,4141,147,0
856,Comoros,AF,Africa,2021-10-31,4259,147,0
857,Comoros,AF,Africa,2021-11-06,4307,147,0
858,Congo (Brazzaville),AF,Africa,2020-01-31,0,0,0
859,Congo (Brazzaville),AF,Africa,2020-02-29,0,0,0
860,Congo (Brazzaville),AF,Africa,2020-03-31,19,0,0
861,Congo (Brazzaville),AF,Africa,2020-04-30,220,9,19
862,Congo (Brazzaville),AF,Africa,2020-05-31,611,20,179
863,Congo (Brazzaville),AF,Africa,2020-06-30,1087,37,456
864,Congo (Brazzaville),AF,Africa,2020-07-31,3200,54,829
865,Congo (Brazzaville),AF,Africa,2020-08-31,3979,78,1742
866,Congo (Brazzaville),AF,Africa,2020-09-30,5089,89,3887
867,Congo (Brazzaville),AF,Africa,2020-10-31,5290,92,3887
868,Congo (Brazzaville),AF,Africa,2020-12-31,7107,108,5846
869,Congo (Brazzaville),AF,Africa,2021-01-31,7887,117,5846
870,Congo (Brazzaville),AF,Africa,2021-02-28,8820,128,7019
871,Congo (Brazzaville),AF,Africa,2021-03-31,9681,135,8208
872,Congo (Brazzaville),AF,Africa,2021-04-30,10678,144,8208
873,Congo (Brazzaville),AF,Africa,2021-05-31,11658,153,8208
874,Congo (Brazzaville),AF,Africa,2021-06-30,12596,165,11211
875,Congo (Brazzaville),AF,Africa,2021-07-31,13186,178,12421
876,Congo (Brazzaville),AF,Africa,2021-08-31,13588,183,0
877,Congo (Brazzaville),AF,Africa,2021-09-30,14244,193,0
878,Congo (Brazzaville),AF,Africa,2021-10-31,17323,258,0
879,Congo (Brazzaville),AF,Africa,2021-11-06,17944,297,0
880,Congo (Kinshasa),AF,Africa,2020-01-31,0,0,0
881,Congo (Kinshasa),AF,Africa,2020-02-29,0,0,0
882,Congo (Kinshasa),AF,Africa,2020-03-31,98,8,2
883,Congo (Kinshasa),AF,Africa,2020-04-30,572,31,73
884,Congo (Kinshasa),AF,Africa,2020-05-31,3070,72,448
885,Congo (Kinshasa),AF,Africa,2020-06-30,7039,170,1426
886,Congo (Kinshasa),AF,Africa,2020-07-31,9070,215,6796
887,Congo (Kinshasa),AF,Africa,2020-08-31,10097,258,9133
888,Congo (Kinshasa),AF,Africa,2020-09-30,10659,272,10139
889,Congo (Kinshasa),AF,Africa,2020-10-31,11306,307,10585
890,Congo (Kinshasa),AF,Africa,2020-12-31,17658,591,14701
891,Congo (Kinshasa),AF,Africa,2021-01-31,22771,671,15031
892,Congo (Kinshasa),AF,Africa,2021-02-28,25913,707,18951
893,Congo (Kinshasa),AF,Africa,2021-03-31,28142,743,25444
894,Congo (Kinshasa),AF,Africa,2021-04-30,29853,766,26219
895,Congo (Kinshasa),AF,Africa,2021-05-31,31651,782,27665
896,Congo (Kinshasa),AF,Africa,2021-06-30,40836,924,28268
897,Congo (Kinshasa),AF,Africa,2021-07-31,49917,1038,29994
898,Congo (Kinshasa),AF,Africa,2021-08-31,54863,1059,0
899,Congo (Kinshasa),AF,Africa,2021-09-30,56937,1084,0
900,Congo (Kinshasa),AF,Africa,2021-10-31,57470,1091,0
